Ano,Jogo,Time1,p1,p2,Time2,Competição,Fase,tr1,tr2,pe1,pe2,Data,Estadio,Pais
11,64,Polônia,2,1,Argentina,Reis,1ª fase,,,,,,,
11,63,Inglaterra,2,2,Escócia,Reis,1ª fase,,,,,,,
11,62,Italia,2,1,Áustria,Reis,1ª fase,,,,,,,
11,61,Estônia,1,4,Brasil,Reis,1ª fase,,,,,,,
11,60,Escócia,2,3,Argentina,Reis,1ª fase,,,,,,,
11,59,Alemanha,3,0,Polônia,Reis,1ª fase,,,,,,,
11,58,Brasil,2,3,Áustria,Reis,1ª fase,,,,,,,
11,57,França,3,1,Italia,Reis,1ª fase,,,,,,,
11,56,Polônia,4,3,Escócia,Reis,1ª fase,,,,,,,
11,55,Alemanha,2,1,Inglaterra,Reis,1ª fase,,,,,,,
11,54,Italia,2,1,Brasil,Reis,1ª fase,,,,,,,
11,53,França,3,1,Estônia,Reis,1ª fase,,,,,,,
11,52,Portugal,3,2,Islândia,Eliminatórias,UEFA-3r,2,2,,,,,
11,51,Polônia,3,2,Bielorússia,Eliminatórias,UEFA-3r,,,,,,,
11,50,Irlanda,1,2,Grécia,Eliminatórias,UEFA-3r,1,1,,,,,
11,49,Inglaterra,2,1,Chipre,Eliminatórias,UEFA-3r,,,,,,,
11,48,Japão,0,0,China,Eliminatórias,AOFC-2r,0,0,0,1,,,
11,47,Paquistão,1,3,Fiji,Eliminatórias,AOFC-2r,,,,,,,
11,46,Uzbequistão,1,0,Coréia do Sul,Eliminatórias,AOFC-2r,,,,,,,
11,45,Brasil,3,2,Paraguai,Eliminatórias,CONMEBOL-2r,,,,,,,
11,44,Tunísia,2,1,Guiné,Eliminatórias,CAF-2r,1,1,,,,,
11,43,Camarões,2,0,Argélia,Eliminatórias,CAF-2r,,,,,,,
11,42,Egito,1,3,Costa do Marfim,Eliminatórias,CAF-2r,,,,,,,
11,41,Espanha,4,3,Chipre,Eliminatórias,UEFA-2r,4,3,,,,,
11,40,Grécia,2,3,Lituânia,Eliminatórias,UEFA-2r,,,,,,,
11,39,Bielorússia,0,2,Finlândia,Eliminatórias,UEFA-2r,,,,,,,
11,38,Rep Tcheca,3,1,Islândia,Eliminatórias,UEFA-2r,,,,,,,
11,37,Portugal,1,1,Bósnia,Eliminatórias,UEFA-2r,1,1,0,1,,,
11,36,Polônia,3,3,Irlanda do Norte,Eliminatórias,UEFA-2r,2,2,,,,,
11,35,Gales,3,1,Irlanda,Eliminatórias,UEFA-2r,,,,,,,
11,34,Inglaterra,1,2,Liechenstein,Eliminatórias,UEFA-2r,1,1,,,,,
11,33,China,3,0,Bahrein,Eliminatórias,AOFC-1r,,,,,,,
11,32,Japão,2,0,Coréia do Norte,Eliminatórias,AOFC-1r,,,,,,,
11,31,Arábia Saudita,1,4,Fiji,Eliminatórias,AOFC-1r,,,,,,,
11,30,Paquistão,3,2,Iraque,Eliminatórias,AOFC-1r,1,1,,,,,
11,29,Nova Zelândia,0,2,Coréia do Sul,Eliminatórias,AOFC-1r,,,,,,,
11,28,Austrália,0,1,Uzbequistão,Eliminatórias,AOFC-1r,,,,,,,
11,27,México,1,2,Trinidad e Tobago,Eliminatórias,CONCACAF-1r,,,,,,,
11,26,Canadá,2,2,El Salvador,Eliminatórias,CONCACAF-1r,1,1,0,1,,,
11,25,St Vicente,1,1,Nicarágua,Eliminatórias,CONCACAF-1r,1,1,1,0,,,
11,24,Paraguai,0,1,Colômbia,Eliminatórias,CONMEBOL-1r,,,,,,,
11,23,Brasil,1,1,Bolívia,Eliminatórias,CONMEBOL-1r,1,1,,,,,
11,22,Guiné,2,1,Gana,Eliminatórias,CAF-1r,1,1,,,,,
11,21,Tunísia,1,0,Gabão,Eliminatórias,CAF-1r,,,,,,,
11,20,Argélia,2,0,Quênia,Eliminatórias,CAF-1r,,,,,,,
11,19,Camarões,2,0,Sudão,Eliminatórias,CAF-1r,,,,,,,
11,18,Costa do Marfim,3,1,Senegal,Eliminatórias,CAF-1r,,,,,,,
11,17,África do Sul,1,3,Egito,Eliminatórias,CAF-1r,,,,,,,
11,16,Bélgica,2,3,Chipre,Eliminatórias,UEFA-1r,,,,,,,
11,15,Espanha,2,0,Andorra,Eliminatórias,UEFA-1r,,,,,,,
11,14,Armênia,1,2,Lituânia,Eliminatórias,UEFA-1r,1,1,,,,,
11,13,Grécia,3,1,Noruega,Eliminatórias,UEFA-1r,,,,,,,
11,12,Dinamarca,2,2,Finlândia,Eliminatórias,UEFA-1r,1,1,,,,,
11,11,Italia,0,1,Bielorússia,Eliminatórias,UEFA-1r,0,0,,,,,
11,10,Ucrânia,3,2,Islândia,Eliminatórias,UEFA-1r,1,1,,,,,
11,9,Rep Tcheca,1,1,Sérvia,Eliminatórias,UEFA-1r,1,1,1,0,,,
11,8,Bósnia,2,1,Suiça,Eliminatórias,UEFA-1r,,,,,,,
11,7,Portugal,2,2,Eslovênia,Eliminatórias,UEFA-1r,2,2,1,0,,,
11,6,Israel,1,2,Irlanda do Norte,Eliminatórias,UEFA-1r,,,,,,,
11,5,Polônia,1,0,Geórgia,Eliminatórias,UEFA-1r,,,,,,,
11,4,Rússia,1,2,Irlanda,Eliminatórias,UEFA-1r,1,1,,,,,
11,3,Estônia,0,1,Gales,Eliminatórias,UEFA-1r,,,,,,,
11,2,Macedônia,0,1,Liechenstein,Eliminatórias,UEFA-1r,,,,,,,
11,1,Inglaterra,2,1,Romênia,Eliminatórias,UEFA-1r,,,,,,,
10,181,França,1,2,Alemanha,Copa,Final,,,,,,,
10,180,Argentina,2,1,Chile,Copa,D. 3º Lugar,,,,,,,
10,179,Chile,3,3,Alemanha,Copa,Semi-final,3,3,0,1,,,
10,178,França,3,2,Argentina,Copa,Semi-final,,,,,,,
10,177,Sérvia,2,3,Alemanha,Copa,4as-de-final,2,2,,,,,
10,176,Chile,1,1,Escócia,Copa,4as-de-final,1,1,1,0,,,
10,175,Argentina,3,0,Kwait,Copa,4as-de-final,,,,,,,
10,174,França,3,1,Áustria,Copa,4as-de-final,,,,,,,
10,173,Alemanha,3,2,Austrália,Copa,8vas-de-final,2,2,,,,,
10,172,Sérvia,2,1,Noruega,Copa,8vas-de-final,,,,,,,
10,171,Escócia,3,2,África do Sul,Copa,8vas-de-final,2,2,,,,,
10,170,Chile,3,2,Polônia,Copa,8vas-de-final,,,,,,,
10,169,Brasil,1,2,Kwait,Copa,8vas-de-final,,,,,,,
10,168,Argentina,3,2,Turquia,Copa,8vas-de-final,2,2,,,,,
10,167,Áustria,3,1,Estônia,Copa,8vas-de-final,,,,,,,
10,166,França,2,1,Romênia,Copa,8vas-de-final,,,,,,,
10,165,Equador,1,3,África do Sul,Copa,3ª rodada,,,,,,,
10,164,Alemanha,1,0,Hungria,Copa,3ª rodada,,,,,,,
10,163,Croácia,3,1,Nigéria,Copa,3ª rodada,,,,,,,
10,162,Escócia,2,2,Austrália,Copa,3ª rodada,,,,,,,
10,161,Jamaica,2,2,China,Copa,3ª rodada,,,,,,,
10,160,Polônia,0,3,Sérvia,Copa,3ª rodada,,,,,,,
10,159,Chile,2,0,Eslováquia,Copa,3ª rodada,,,,,,,
10,158,Noruega,3,0,Camarões,Copa,3ª rodada,,,,,,,
10,157,Chipre,1,2,Estônia,Copa,3ª rodada,,,,,,,
10,156,Brasil,3,2,Uruguai,Copa,3ª rodada,,,,,,,
10,155,Kwait,3,2,Holanda,Copa,3ª rodada,,,,,,,
10,154,Áustria,2,0,St Vicente,Copa,3ª rodada,,,,,,,
10,153,Romênia,2,1,Sri Lanka,Copa,3ª rodada,,,,,,,
10,152,Argentina,3,0,Finlândia,Copa,3ª rodada,,,,,,,
10,151,Canadá,2,0,Hong Kong,Copa,3ª rodada,,,,,,,
10,150,França,2,0,Turquia,Copa,3ª rodada,,,,,,,
10,149,Equador,2,2,Hungria,Copa,2ª rodada,,,,,,,
10,148,Alemanha,4,0,África do Sul,Copa,2ª rodada,,,,,,,
10,147,Croácia,0,3,Austrália,Copa,2ª rodada,,,,,,,
10,146,Escócia,3,0,Nigéria,Copa,2ª rodada,,,,,,,
10,145,Jamaica,1,4,Sérvia,Copa,2ª rodada,,,,,,,
10,144,Polônia,4,1,China,Copa,2ª rodada,,,,,,,
10,143,Chile,5,1,Camarões,Copa,2ª rodada,,,,,,,
10,142,Noruega,2,1,Eslováquia,Copa,2ª rodada,,,,,,,
10,141,Chipre,3,1,Uruguai,Copa,2ª rodada,,,,,,,
10,140,Brasil,3,0,Estônia,Copa,2ª rodada,,,,,,,
10,139,Kwait,1,0,St Vicente,Copa,2ª rodada,,,,,,,
10,138,Áustria,2,1,Holanda,Copa,2ª rodada,,,,,,,
10,137,Romênia,3,3,Finlândia,Copa,2ª rodada,,,,,,,
10,136,Argentina,3,1,Sri Lanka,Copa,2ª rodada,,,,,,,
10,135,Canadá,1,3,Turquia,Copa,2ª rodada,,,,,,,
10,134,França,2,1,Hong Kong,Copa,2ª rodada,,,,,,,
10,133,África do Sul,1,1,Hungria,Copa,1ª rodada,,,,,,,
10,132,Alemanha,2,1,Equador,Copa,1ª rodada,,,,,,,
10,131,Nigéria,2,0,Austrália,Copa,1ª rodada,,,,,,,
10,130,Escócia,1,1,Croácia,Copa,1ª rodada,,,,,,,
10,129,China,2,2,Sérvia,Copa,1ª rodada,,,,,,,
10,128,Polônia,2,0,Jamaica,Copa,1ª rodada,,,,,,,
10,127,Eslováquia,1,2,Camarões,Copa,1ª rodada,,,,,,,
10,126,Noruega,1,1,Chile,Copa,1ª rodada,,,,,,,
10,125,Estônia,3,0,Uruguai,Copa,1ª rodada,,,,,,,
10,124,Brasil,3,0,Chipre,Copa,1ª rodada,,,,,,,
10,123,Holanda,1,3,St Vicente,Copa,1ª rodada,,,,,,,
10,122,Áustria,2,2,Kwait,Copa,1ª rodada,,,,,,,
10,121,Sri Lanka,0,1,Finlândia,Copa,1ª rodada,,,,,,,
10,120,Argentina,4,2,Romênia,Copa,1ª rodada,,,,,,,
10,119,Hong Kong,1,1,Turquia,Copa,1ª rodada,,,,,,,
10,118,França,2,1,Canadá,Copa,1ª rodada,,,,,,,
10,117,Rep Tcheca,3,1,Italia,Taça Mundial,Final,,,,,,,
10,116,Inglaterra,4,0,Alemanha,Taça Mundial,D. 3º Lugar,,,,,,,
10,115,Alemanha,1,2,Italia,Taça Mundial,Semi-final,,,,,,,
10,114,Rep Tcheca,2,2,Inglaterra,Taça Mundial,Semi-final,2,2,4,2,,,
10,113,Italia,2,1,França,Taça Mundial,4as-de-final,,,,,,,
10,112,Alemanha,2,1,Argentina,Taça Mundial,4as-de-final,,,,,,,
10,111,Inglaterra,3,0,Turquia,Taça Mundial,4as-de-final,,,,,,,
10,110,Rep Tcheca,3,2,México,Taça Mundial,4as-de-final,,,,,,,
10,109,França,5,1,Camarões,Taça Mundial,8vas-de-final,,,,,,,
10,108,Italia,4,3,Grécia,Taça Mundial,8vas-de-final,,,,,,,
10,107,Argentina,3,2,Geórgia,Taça Mundial,8vas-de-final,2,2,,,,,
10,106,Alemanha,4,1,Venezuela,Taça Mundial,8vas-de-final,,,,,,,
10,105,Turquia,2,1,Estônia,Taça Mundial,8vas-de-final,,,,,,,
10,104,Inglaterra,2,1,Ucrânia,Taça Mundial,8vas-de-final,,,,,,,
10,103,Bélgica,1,3,México,Taça Mundial,8vas-de-final,,,,,,,
10,102,Rep Tcheca,2,1,Bielorússia,Taça Mundial,8vas-de-final,,,,,,,
10,101,Suécia,0,2,Camarões,Taça Mundial,16-avos-de-final,,,,,,,
10,100,França,2,1,Polônia,Taça Mundial,16-avos-de-final,,,,,,,
10,99,Rússia,0,3,Grécia,Taça Mundial,16-avos-de-final,,,,,,,
10,98,Italia,3,0,Colômbia,Taça Mundial,16-avos-de-final,,,,,,,
10,97,Geórgia,2,1,Espanha,Taça Mundial,16-avos-de-final,,,,,,,
10,96,Argentina,3,1,Portugal,Taça Mundial,16-avos-de-final,,,,,,,
10,95,Venezuela,2,2,Jamaica,Taça Mundial,16-avos-de-final,2,2,1,0,,,
10,94,Alemanha,3,2,Marrocos,Taça Mundial,16-avos-de-final,,,,,,,
10,93,Coréia do Sul,1,2,Estônia,Taça Mundial,16-avos-de-final,,,,,,,
10,92,Escócia,0,5,Turquia,Taça Mundial,16-avos-de-final,,,,,,,
10,91,Suiça,2,3,Ucrânia,Taça Mundial,16-avos-de-final,,,,,,,
10,90,Inglaterra,4,1,Equador,Taça Mundial,16-avos-de-final,,,,,,,
10,89,Uruguai,1,1,México,Taça Mundial,16-avos-de-final,1,1,0,1,,,
10,88,Áustria,1,4,Bélgica,Taça Mundial,16-avos-de-final,,,,,,,
10,87,Gales,2,3,Bielorússia,Taça Mundial,16-avos-de-final,,,,,,,
10,86,Rep Tcheca,3,1,Sérvia,Taça Mundial,16-avos-de-final,,,,,,,
10,85,Camarões,3,2,Chipre,Taça Mundial,32-avos-de-final,,,,,,,
10,84,Finlândia,2,3,Suécia,Taça Mundial,32-avos-de-final,2,2,,,,,
10,83,Polônia,3,0,Nova Zelândia,Taça Mundial,32-avos-de-final,,,,,,,
10,82,França,4,3,Romênia,Taça Mundial,32-avos-de-final,3,3,,,,,
10,81,Grécia,2,0,Jordânia,Taça Mundial,32-avos-de-final,,,,,,,
10,80,Rússia,4,1,Estados Unidos,Taça Mundial,32-avos-de-final,,,,,,,
10,79,Colômbia,2,1,Dinamarca,Taça Mundial,32-avos-de-final,,,,,,,
10,78,Italia,3,0,Paquistão,Taça Mundial,32-avos-de-final,,,,,,,
10,77,Espanha,2,1,Canadá,Taça Mundial,32-avos-de-final,,,,,,,
10,76,Chile,0,3,Geórgia,Taça Mundial,32-avos-de-final,,,,,,,
10,75,Portugal,2,1,Israel,Taça Mundial,32-avos-de-final,,,,,,,
10,74,Argentina,1,0,Nepal,Taça Mundial,32-avos-de-final,,,,,,,
10,73,Jamaica,2,1,Kwait,Taça Mundial,32-avos-de-final,,,,,,,
10,72,Nigéria,1,1,Venezuela,Taça Mundial,32-avos-de-final,1,1,0,1,,,
10,71,Austrália,0,2,Marrocos,Taça Mundial,32-avos-de-final,,,,,,,
10,70,Alemanha,4,3,Bulgária,Taça Mundial,32-avos-de-final,3,3,,,,,
10,69,Estônia,4,1,Tunísia,Taça Mundial,32-avos-de-final,,,,,,,
10,68,Coréia do Sul,2,1,Trinidad e Tobago,Taça Mundial,32-avos-de-final,,,,,,,
10,67,Turquia,2,1,Palestina,Taça Mundial,32-avos-de-final,,,,,,,
10,66,Escócia,2,1,Bolívia,Taça Mundial,32-avos-de-final,,,,,,,
10,65,Ucrânia,3,2,Honduras,Taça Mundial,32-avos-de-final,2,2,,,,,
10,64,Japão,2,4,Suiça,Taça Mundial,32-avos-de-final,,,,,,,
10,63,Equador,1,0,St Vicente,Taça Mundial,32-avos-de-final,,,,,,,
10,62,Inglaterra,2,1,Irlanda,Taça Mundial,32-avos-de-final,,,,,,,
10,61,África do Sul,1,3,México,Taça Mundial,32-avos-de-final,,,,,,,
10,60,Uruguai,2,0,Letônia,Taça Mundial,32-avos-de-final,,,,,,,
10,59,Eslováquia,1,2,Bélgica,Taça Mundial,32-avos-de-final,1,1,,,,,
10,58,Áustria,2,1,Noruega,Taça Mundial,32-avos-de-final,,,,,,,
10,57,Paraguai,1,2,Bielorússia,Taça Mundial,32-avos-de-final,,,,,,,
10,56,Gales,1,0,Irã,Taça Mundial,32-avos-de-final,,,,,,,
10,55,Costa Rica,0,2,Sérvia,Taça Mundial,32-avos-de-final,,,,,,,
10,54,Brasil,1,3,Rep Tcheca,Taça Mundial,32-avos-de-final,,,,,,,
10,53,Colômbia,0,1,Sri Lanka,Eliminatórias,Repescagem,,,,,,,
10,52,Japão,0,1,Sri Lanka,Eliminatórias,Repescagem,,,,,,,
10,51,Honduras,0,2,Canadá,Eliminatórias,CONCACAF-2r,,,,,,,
10,50,Jamaica,2,1,Guatemala,Eliminatórias,CONCACAF-2r,1,1,,,,,
10,49,Canadá,2,1,Barbados,Eliminatórias,CONCACAF-1r,,,,,,,
10,48,Costa Rica,1,2,Honduras,Eliminatórias,CONCACAF-1r,,,,,,,
10,47,Guatemala,1,0,Estados Unidos,Eliminatórias,CONCACAF-1r,,,,,,,
10,46,Jamaica,3,1,Panamá,Eliminatórias,CONCACAF-1r,,,,,,,
10,45,Equador,2,1,Colômbia,Eliminatórias,CONMEBOL-2r,,,,,,,
10,44,Colômbia,0,0,Bolívia,Eliminatórias,CONMEBOL-1r,0,0,1,0,,,
10,43,Equador,2,1,Venezuela,Eliminatórias,CONMEBOL-1r,,,,,,,
10,42,Camarões,3,1,Tunísia,Eliminatórias,CAF-1r,,,,,,,
10,41,Hungria,1,1,Moldávia,Eliminatórias,UEFA-4r,1,1,1,0,,,
10,40,Croácia,2,2,Letônia,Eliminatórias,UEFA-4r,2,2,1,0,,,
10,39,Bielorússia,1,2,Moldávia,Eliminatórias,UEFA-3r,,,,,,,
10,38,Hungria,3,1,Irlanda do Norte,Eliminatórias,UEFA-3r,,,,,,,
10,37,Armênia,2,3,Letônia,Eliminatórias,UEFA-3r,,,,,,,
10,36,Croácia,6,3,Bélgica,Eliminatórias,UEFA-3r,,,,,,,
10,35,Sérvia,3,0,Moldávia,Eliminatórias,UEFA-2r,,,,,,,
10,34,Noruega,2,0,Irlanda do Norte,Eliminatórias,UEFA-2r,,,,,,,
10,33,Holanda,3,2,Letônia,Eliminatórias,UEFA-2r,,,,,,,
10,32,Bélgica,1,2,Romênia,Eliminatórias,UEFA-2r,,,,,,,
10,31,Eslováquia,3,1,Bielorússia,Eliminatórias,UEFA-2r,,,,,,,
10,30,Turquia,2,1,Hungria,Eliminatórias,UEFA-2r,,,,,,,
10,29,Armênia,1,1,Chipre,Eliminatórias,UEFA-2r,1,1,0,1,,,
10,28,Andorra,0,2,Moldávia,Eliminatórias,UEFA-1r,,,,,,,
10,27,Sérvia,5,0,Lituânia,Eliminatórias,UEFA-1r,,,,,,,
10,26,Irlanda do Norte,1,0,Israel,Eliminatórias,UEFA-1r,,,,,,,
10,25,Suécia,0,2,Noruega,Eliminatórias,UEFA-1r,,,,,,,
10,24,Islândia,0,2,Letônia,Eliminatórias,UEFA-1r,,,,,,,
10,23,Suiça,0,3,Holanda,Eliminatórias,UEFA-1r,,,,,,,
10,22,Romênia,2,1,Bósnia,Eliminatórias,UEFA-1r,1,1,,,,,
10,21,Rep Tcheca,2,3,Bélgica,Eliminatórias,UEFA-1r,,,,,,,
10,20,Eslovênia,1,3,Bielorússia,Eliminatórias,UEFA-1r,,,,,,,
10,19,Eslováquia,3,0,Bulgária,Eliminatórias,UEFA-1r,,,,,,,
10,18,Luxemburgo,0,2,Hungria,Eliminatórias,UEFA-1r,,,,,,,
10,17,Turquia,3,0,Liechenstein,Eliminatórias,UEFA-1r,,,,,,,
10,16,Chipre,4,2,Macedônia,Eliminatórias,UEFA-1r,,,,,,,
10,15,Ucrânia,1,2,Armênia,Eliminatórias,UEFA-1r,,,,,,,
10,14,Sri Lanka,0,1,Hong Kong,Eliminatórias,AFC-3r,,,,,,,
10,13,Japão,0,1,China,Eliminatórias,AFC-3r,,,,,,,
10,12,Hong Kong,1,1,Tailândia,Eliminatórias,AFC-2r,1,1,1,0,,,
10,11,Coréia do Sul,2,3,Sri Lanka,Eliminatórias,AFC-2r,,,,,,,
10,10,Nepal,1,2,China,Eliminatórias,AFC-2r,,,,,,,
10,9,Japão,1,0,Filipinas,Eliminatórias,AFC-2r,,,,,,,
10,8,Tailândia,2,1,Jordânia,Eliminatórias,AFC-1r,,,,,,,
10,7,Malásia,1,1,Hong Kong,Eliminatórias,AFC-1r,1,1,0,1,,,
10,6,Cingapura,1,2,Sri Lanka,Eliminatórias,AFC-1r,1,1,,,,,
10,5,Coréia do Sul,4,0,Paquistão,Eliminatórias,AFC-1r,,,,,,,
10,4,China,0,0,Qatar,Eliminatórias,AFC-1r,,,,,,,
10,3,Nepal,1,0,Palestina,Eliminatórias,AFC-1r,,,,,,,
10,2,Indonésia,0,1,Filipinas,Eliminatórias,AFC-1r,0,0,,,,,
10,1,Japão,1,0,Síria,Eliminatórias,AFC-1r,,,,,,,
9,124,Áustria,0,1,França,Copa,Final,0,0,,,,,
9,123,África do Sul,1,2,Estônia,Copa,D. 3º Lugar,,,,,,,
9,122,França,4,1,Estônia,Copa,Semi-final,,,,,,,
9,121,África do Sul,2,3,Áustria,Copa,Semi-final,,,,,,,
9,120,Polônia,1,2,Estônia,Copa,4as-de-final,,,,,,,
9,119,Chile,1,1,França,Copa,4as-de-final,1,1,0,1,,,
9,118,Alemanha,0,1,Áustria,Copa,4as-de-final,,,,,,,
9,117,África do Sul,2,2,Escócia,Copa,4as-de-final,2,2,1,0,,,
9,116,Finlândia,1,2,Estônia,Copa,8vas-de-final,,,,,,,
9,115,Uruguai,2,3,Polônia,Copa,8vas-de-final,,,,,,,
9,114,Kwait,2,3,França,Copa,8vas-de-final,2,2,,,,,
9,113,Nigéria,1,1,Chile,Copa,8vas-de-final,1,1,0,1,,,
9,112,Argentina,0,3,Áustria,Copa,8vas-de-final,,,,,,,
9,111,Alemanha,2,1,Austrália,Copa,8vas-de-final,,,,,,,
9,110,Brasil,3,3,Escócia,Copa,8vas-de-final,3,3,0,1,,,
9,109,África do Sul,2,0,St Vicente,Copa,8vas-de-final,,,,,,,
9,108,Finlândia,2,0,Bangladesh,Copa,3ª rodada,,,,,,,
9,107,França,2,2,Paraguai,Copa,3ª rodada,,,,,,,
9,106,Arábia Saudita,2,5,Kwait,Copa,3ª rodada,,,,,,,
9,105,Italia,2,2,Estônia,Copa,3ª rodada,,,,,,,
9,104,Uruguai,5,1,Rússia,Copa,3ª rodada,,,,,,,
9,103,Portugal,2,4,Chile,Copa,3ª rodada,,,,,,,
9,102,Trinidad e Tobago,1,1,Irlanda,Copa,3ª rodada,,,,,,,
9,101,Nigéria,3,2,Polônia,Copa,3ª rodada,,,,,,,
9,100,Argentina,3,2,Espanha,Copa,3ª rodada,,,,,,,
9,99,Escócia,3,2,Marrocos,Copa,3ª rodada,,,,,,,
9,98,Áustria,2,1,Grécia,Copa,3ª rodada,,,,,,,
9,97,Brasil,2,1,México,Copa,3ª rodada,,,,,,,
9,96,St Vicente,2,1,Gales,Copa,3ª rodada,,,,,,,
9,95,Alemanha,3,1,Peru,Copa,3ª rodada,,,,,,,
9,94,África do Sul,3,0,Dinamarca,Copa,3ª rodada,,,,,,,
9,93,Inglaterra,2,2,Austrália,Copa,3ª rodada,,,,,,,
9,92,Finlândia,3,2,Paraguai,Copa,2ª rodada,,,,,,,
9,91,França,3,1,Bangladesh,Copa,2ª rodada,,,,,,,
9,90,Arábia Saudita,1,2,Estônia,Copa,2ª rodada,,,,,,,
9,89,Italia,0,1,Kwait,Copa,2ª rodada,,,,,,,
9,88,Uruguai,2,2,Chile,Copa,2ª rodada,,,,,,,
9,87,Portugal,0,0,Rússia,Copa,2ª rodada,,,,,,,
9,86,Trinidad e Tobago,2,6,Polônia,Copa,2ª rodada,,,,,,,
9,85,Nigéria,2,1,Irlanda,Copa,2ª rodada,,,,,,,
9,84,Argentina,1,1,Marrocos,Copa,2ª rodada,,,,,,,
9,83,Escócia,3,2,Espanha,Copa,2ª rodada,,,,,,,
9,82,Áustria,1,1,México,Copa,2ª rodada,,,,,,,
9,81,Brasil,3,2,Grécia,Copa,2ª rodada,,,,,,,
9,80,St Vicente,2,1,Peru,Copa,2ª rodada,,,,,,,
9,79,Alemanha,2,1,Gales,Copa,2ª rodada,,,,,,,
9,78,África do Sul,2,2,Austrália,Copa,2ª rodada,,,,,,,
9,77,Inglaterra,2,2,Dinamarca,Copa,2ª rodada,,,,,,,
9,76,Bangladesh,0,3,Paraguai,Copa,1ª rodada,,,,,,,
9,75,França,1,1,Finlândia,Copa,1ª rodada,,,,,,,
9,74,Kwait,1,1,Estônia,Copa,1ª rodada,,,,,,,
9,73,Italia,3,1,Arábia Saudita,Copa,1ª rodada,,,,,,,
9,72,Rússia,1,4,Chile,Copa,1ª rodada,,,,,,,
9,71,Portugal,3,4,Uruguai,Copa,1ª rodada,,,,,,,
9,70,Irlanda,1,2,Polônia,Copa,1ª rodada,,,,,,,
9,69,Nigéria,2,2,Trinidad e Tobago,Copa,1ª rodada,,,,,,,
9,68,Espanha,2,3,Marrocos,Copa,1ª rodada,,,,,,,
9,67,Escócia,2,4,Argentina,Copa,1ª rodada,,,,,,,
9,66,Grécia,4,0,México,Copa,1ª rodada,,,,,,,
9,65,Brasil,2,0,Áustria,Copa,1ª rodada,,,,,,,
9,64,Gales,3,2,Peru,Copa,1ª rodada,,,,,,,
9,63,Alemanha,3,0,St Vicente,Copa,1ª rodada,,,,,,,
9,62,Dinamarca,2,3,Austrália,Copa,1ª rodada,,,,,,,
9,61,Inglaterra,1,1,África do Sul,Copa,1ª rodada,,,,,,,
9,60,Brasil,0,3,Argentina,Confederações,Final,,,,,,,
9,59,Jamaica,1,2,Inglaterra,Confederações,D. 3º Lugar,,,,,,,
9,58,Argentina,2,0,Inglaterra,Confederações,Semi-final,,,,,,,
9,57,Brasil,2,1,Jamaica,Confederações,Semi-final,,,,,,,
9,56,Argentina,2,2,Camarões,Confederações,3ª rodada,,,,,,,
9,55,Italia,3,4,Jamaica,Confederações,3ª rodada,,,,,,,
